"ID","game_date","team_abb_home","team_abb_away","pts_home","fgm_home","fga_home","fg_pct_home","fg3m_home","fg3a_home","fg3_pct_home","ftm_home","fta_home","ft_pct_home","dreb_home","oreb_home","reb_home","ast_home","stl_home","blk_home","tov_home","pf_home","pts_2nd_chance_home","pts_in_paint_home","fgm_away","fga_away","fg_pct_away","fg3m_away","fg3a_away","fg3_pct_away","ftm_away","fta_away","oreb_away","dreb_away","reb_away","ast_away","stl_away","blk_away","tov_away","pf_away","pts_away","pts_2nd_chance_away","ft_pct_away","pts_paint_away","wl_home","game_id"
"[411826,659807356]","","BKN","DAL",125,43,93,0.462,12,35,0.34299999999999997,27,30,0.34299999999999997,32,13,45,20,10,6,15,28,,,41,81,0.9,20,40,0.5,27,35,7,30,37,25,8,4,18,23,129,,0.5,,"l",11115
"[411826,659807360]","","OKC","LAC",118,47,95,0.495,17,38,0.447,7,8,0.447,23,13,36,27,10,4,12,21,,,44,82,0.875,9,28,0.321,13,18,10,34,44,21,6,5,20,17,110,,0.321,,"w",11116
"[411826,659807363]","","GSW","MIA",123,46,92,0.5,18,46,0.391,13,15,0.391,34,16,50,30,4,2,21,13,,,39,88,0.867,14,43,0.326,18,22,8,23,31,25,16,5,12,15,110,,0.326,,"w",11117
"[411826,659807367]","","SAC","MEM",110,40,83,0.48200000000000004,12,38,0.316,18,22,0.316,31,9,40,28,5,2,13,20,,,49,92,0.818,14,33,0.424,13,18,11,32,43,27,5,3,14,18,125,,0.424,,"l",11118
"[411826,659807369]","","DET","ATL",112,37,86,0.43,7,32,0.21899999999999997,31,38,0.21899999999999997,28,14,42,18,2,4,11,22,,,55,97,0.816,12,29,0.414,14,18,10,35,45,31,5,8,7,26,136,,0.414,,"l",11119
"[411826,659807373]","","ORL","CHA",113,42,85,0.494,10,37,0.27,19,26,0.27,43,5,48,28,8,5,12,22,,,33,86,0.731,11,38,0.289,16,24,10,37,47,21,3,4,15,18,93,,0.289,,"w",11120
"[411826,659807380]","","BOS","CLE",123,42,82,0.512,13,33,0.39399999999999996,26,32,0.39399999999999996,29,5,34,28,9,2,19,27,,,45,87,0.813,16,35,0.457,26,34,9,33,42,18,5,2,16,28,132,,0.457,,"l",11121
"[411826,659807383]","","TOR","PHI",90,33,86,0.384,9,39,0.231,15,24,0.231,30,15,45,20,9,5,17,15,,,43,82,0.625,16,38,0.42100000000000004,10,11,7,34,41,25,11,6,15,20,112,,0.42100000000000004,,"l",11122
"[411826,659807385]","","WAS","IND",117,41,86,0.47700000000000004,12,30,0.4,23,28,0.4,29,9,38,25,5,3,13,23,,,41,81,0.821,15,29,0.517,30,33,5,36,41,30,4,7,14,19,127,,0.517,,"l",11123
"[411826,659807388]","","MIL","NYK",119,42,109,0.385,13,45,0.289,22,27,0.289,41,19,60,23,8,8,7,23,,,37,93,0.815,12,35,0.34299999999999997,22,32,13,41,54,19,6,5,13,19,108,,0.34299999999999997,,"w",11124
"[411826,659807390]","","MIN","LAL",111,41,99,0.414,13,40,0.325,16,24,0.325,35,14,49,27,13,8,10,21,,,37,89,0.667,9,29,0.31,19,27,12,43,55,20,8,5,22,21,102,,0.31,,"w",11125
"[411826,659807392]","","SAS","CHI",129,46,86,0.535,16,38,0.42100000000000004,21,26,0.42100000000000004,35,7,42,37,7,3,21,17,,,47,99,0.8079999999999999,9,27,0.33299999999999996,21,26,15,27,42,20,13,3,13,19,124,,0.33299999999999996,,"w",11126
"[411826,659807394]","","DEN","UTA",117,39,85,0.45899999999999996,17,37,0.45899999999999996,22,34,0.45899999999999996,41,17,58,18,2,4,12,18,,,38,91,0.647,10,39,0.256,15,19,8,30,38,24,7,8,10,30,101,,0.256,,"w",11127
"[411826,659807398]","","PHX","NOP",124,48,92,0.522,10,33,0.303,18,20,0.303,33,14,47,33,7,7,12,18,,,38,86,0.9,15,37,0.405,20,22,9,24,33,25,10,1,14,21,111,,0.405,,"w",11128
"[411826,659807400]","","POR","HOU",125,48,90,0.5329999999999999,13,35,0.371,16,20,0.371,34,11,45,30,9,6,16,19,,,40,94,0.8,14,38,0.368,17,21,13,26,39,23,10,6,17,18,111,,0.368,,"w",11129
"[411826,659807406]","","SAC","MIA",119,42,76,0.5529999999999999,14,31,0.452,21,29,0.452,37,6,43,27,1,6,21,29,,,38,89,0.7240000000000001,11,28,0.39299999999999996,26,31,9,25,34,18,7,3,9,25,113,,0.39299999999999996,,"w",11130
"[411826,659807408]","","CHA","GSW",120,43,102,0.42200000000000004,10,31,0.32299999999999995,24,31,0.32299999999999995,40,15,55,32,2,2,10,14,,,44,100,0.774,13,44,0.295,12,16,10,39,49,31,8,6,10,31,113,,0.295,,"w",11131
"[411826,659807410]","","BKN","IND",116,41,82,0.5,14,39,0.359,20,26,0.359,28,6,34,29,6,9,9,20,,,40,94,0.769,23,46,0.5,22,26,17,36,53,31,7,1,12,25,125,,0.5,,"l",11132
"[411826,659807411]","","CHI","PHI",109,36,80,0.45,11,31,0.355,26,29,0.355,31,9,40,22,7,3,18,20,,,39,79,0.897,14,29,0.483,22,27,8,33,41,28,8,6,19,22,114,,0.483,,"l",11133
"[411826,659807413]","","MIL","ATL",123,45,92,0.489,14,36,0.389,19,29,0.389,35,14,49,24,8,5,12,18,,,45,94,0.655,13,29,0.44799999999999995,12,15,12,30,42,19,5,2,13,23,115,,0.44799999999999995,,"w",11134
"[411826,659807416]","","DAL","OKC",111,38,95,0.4,8,40,0.2,27,34,0.2,37,12,49,17,8,5,16,30,,,44,89,0.794,5,25,0.2,24,31,9,38,47,25,9,6,15,29,117,,0.2,,"l",11135
"[411826,659807418]","","UTA","MEM",124,45,87,0.517,19,44,0.43200000000000005,15,20,0.43200000000000005,24,10,34,30,8,6,20,17,,,50,88,0.75,12,27,0.444,11,15,10,30,40,24,11,5,20,26,123,,0.444,,"w",11136
"[411826,659807421]","","LAC","NOP",91,36,86,0.419,11,39,0.282,8,13,0.282,31,8,39,24,3,6,15,15,,,46,93,0.615,15,36,0.41700000000000004,5,8,12,38,50,32,9,1,13,15,112,,0.41700000000000004,,"l",11137
"[411826,659807423]","","BOS","WAS",112,36,79,0.456,21,47,0.447,19,20,0.447,43,4,47,29,4,5,14,15,,,38,98,0.95,7,32,0.21899999999999997,11,16,15,36,51,22,5,6,10,20,94,,0.21899999999999997,,"w",11138
"[411826,659807425]","","CLE","NYK",121,41,89,0.461,23,50,0.46,16,19,0.46,33,10,43,33,3,5,14,22,,,45,92,0.8420000000000001,10,27,0.37,8,16,12,33,45,26,9,2,14,25,108,,0.37,,"w",11139
"[411826,659807427]","","DET","GSW",128,40,83,0.48200000000000004,14,33,0.424,34,38,0.424,35,12,47,24,4,3,16,25,,,39,92,0.895,12,39,0.308,24,25,13,29,42,23,8,4,15,24,114,,0.308,,"w",11140
"[411826,659807429]","","SAS","MIN",107,36,86,0.419,16,40,0.4,19,25,0.4,38,14,52,27,6,7,20,21,,,40,99,0.76,4,29,0.138,14,20,16,29,45,21,11,7,11,23,98,,0.138,,"w",11141
"[411826,659807431]","","DAL","ORL",114,41,83,0.494,11,35,0.314,21,28,0.314,32,5,37,15,10,1,4,22,,,37,81,0.75,11,29,0.379,20,27,11,36,47,20,2,5,12,23,105,,0.379,,"w",11142
"[411826,659807433]","","PHX","HOU",124,45,84,0.536,12,40,0.3,22,30,0.3,26,10,36,29,9,8,12,22,,,38,87,0.733,11,34,0.324,22,26,17,32,49,18,7,1,15,25,109,,0.324,,"w",11143
"[411826,659807435]","","LAL","DEN",121,46,96,0.479,13,30,0.433,16,20,0.433,38,13,51,24,5,5,9,17,,,41,96,0.8,15,40,0.375,13,18,13,35,48,24,3,8,9,15,110,,0.375,,"w",11144
"[411826,659807438]","","CHA","SAC",108,43,84,0.512,14,29,0.483,8,14,0.483,32,6,38,31,11,6,21,26,,,37,85,0.5710000000000001,17,44,0.386,24,28,10,32,42,26,8,4,19,19,115,,0.386,,"l",11145
"[411826,659807439]","","WAS","PHI",111,38,81,0.469,10,25,0.4,25,26,0.4,32,9,41,22,8,4,16,18,,,46,83,0.9620000000000001,12,30,0.4,14,20,4,33,37,26,14,3,14,20,118,,0.4,,"l",11146
"[411826,659807441]","","BKN","IND",116,43,80,0.5379999999999999,11,30,0.36700000000000005,19,20,0.36700000000000005,33,6,39,26,11,9,20,18,,,41,87,0.95,11,39,0.282,16,23,10,28,38,23,11,5,24,24,109,,0.282,,"w",11147
"[411826,659807444]","","TOR","ATL",139,46,92,0.5,14,34,0.41200000000000003,33,40,0.41200000000000003,32,12,44,25,13,9,7,22,,,39,84,0.825,11,29,0.379,20,25,7,30,37,28,1,4,18,27,109,,0.379,,"w",11148
"[411826,659807455]","","MIL","DET",110,38,87,0.43700000000000006,11,40,0.275,23,29,0.275,36,14,50,20,5,5,16,21,,,41,92,0.7929999999999999,8,29,0.276,18,21,13,30,43,19,9,3,12,24,108,,0.276,,"w",11149
"[411826,659807458]","","UTA","MEM",121,42,89,0.47200000000000003,19,47,0.40399999999999997,18,22,0.40399999999999997,37,11,48,26,10,6,16,30,,,38,92,0.818,6,26,0.231,23,42,18,34,52,14,8,4,16,17,105,,0.231,,"w",11150
"[411826,659807460]","","LAC","HOU",95,37,87,0.425,9,36,0.25,12,17,0.25,38,8,46,23,7,10,14,18,,,34,88,0.706,8,28,0.28600000000000003,17,23,7,37,44,17,9,8,15,16,93,,0.28600000000000003,,"w",11151
"[411826,659807462]","","BKN","CHI",99,36,74,0.486,12,32,0.375,15,19,0.375,34,4,38,27,4,7,18,20,,,39,89,0.789,12,30,0.4,18,21,11,33,44,20,8,5,10,13,108,,0.4,,"l",11152
"[411826,659807463]","","MIA","GSW",116,40,88,0.455,16,42,0.381,20,20,0.381,30,9,39,32,7,3,15,16,,,39,84,1.0,18,49,0.36700000000000005,13,17,10,31,41,31,8,5,20,22,109,,0.36700000000000005,,"w",11153
"[411826,659807465]","","OKC","ORL",116,45,95,0.474,10,34,0.294,16,20,0.294,28,8,36,28,13,9,17,17,,,39,87,0.8,10,29,0.345,20,20,12,37,49,20,7,10,25,14,108,,0.345,,"w",11154
"[411826,659807467]","","PHX","MIN",116,41,89,0.461,17,43,0.395,17,22,0.395,27,7,34,31,9,8,11,20,,,37,87,0.773,13,34,0.382,20,24,10,32,42,24,5,4,18,24,107,,0.382,,"w",11155
"[411826,659807470]","","CLE","BOS",114,42,100,0.42,11,39,0.282,19,24,0.282,42,9,51,24,6,4,11,23,,,38,93,0.792,11,41,0.268,26,27,8,44,52,26,5,9,14,24,113,,0.268,,"w",11156
"[411826,659807472]","","PHI","WAS",111,39,84,0.46399999999999997,19,36,0.528,14,20,0.528,26,6,32,25,3,1,8,25,,,45,78,0.7,5,21,0.23800000000000002,26,32,7,36,43,27,4,9,8,18,121,,0.23800000000000002,,"l",11157
"[411826,659807474]","","MIA","SAC",110,44,89,0.494,11,34,0.324,11,13,0.324,37,9,46,27,5,5,11,20,,,41,86,0.846,13,36,0.361,12,14,4,35,39,29,4,3,12,18,107,,0.361,,"w",11158
"[411826,659807476]","","NYK","ATL",99,37,90,0.41100000000000003,10,36,0.278,15,20,0.278,40,12,52,23,3,9,17,19,,,44,107,0.75,12,34,0.353,12,16,17,34,51,28,11,4,9,18,112,,0.353,,"l",11159
"[411826,659807478]","","CHI","CHA",106,38,88,0.43200000000000005,14,31,0.452,16,18,0.452,40,11,51,28,6,9,20,18,,,36,92,0.889,7,32,0.21899999999999997,9,16,13,34,47,22,12,12,17,14,88,,0.21899999999999997,,"w",11160
"[411826,659807483]","","HOU","LAC",101,37,88,0.42,11,38,0.289,16,21,0.289,34,16,50,17,9,5,19,22,,,41,84,0.762,12,33,0.364,15,19,9,34,43,20,10,6,15,20,109,,0.364,,"l",11161
"[411826,659807487]","","MIL","DET",116,43,92,0.467,10,38,0.263,20,24,0.263,37,15,52,24,17,5,16,16,,,33,79,0.833,11,31,0.355,14,15,2,33,35,18,7,3,21,22,91,,0.355,,"w",11162
"[411826,659807492]","","SAS","TOR",100,37,94,0.39399999999999996,14,43,0.326,12,14,0.326,33,13,46,29,3,6,23,20,,,57,106,0.857,14,33,0.424,15,16,9,41,50,31,16,6,11,17,143,,0.424,,"l",11163
"[411826,659807494]","","DAL","UTA",103,42,84,0.5,11,38,0.289,8,15,0.289,30,7,37,20,9,4,12,14,,,39,84,0.5329999999999999,10,30,0.33299999999999996,12,14,12,28,40,28,6,1,17,17,100,,0.33299999999999996,,"w",11164
"[411826,659807497]","","POR","MEM",106,36,89,0.40399999999999997,13,33,0.39399999999999996,21,26,0.39399999999999996,30,16,46,27,5,3,20,17,,,38,83,0.8079999999999999,13,28,0.46399999999999997,22,27,10,36,46,28,7,5,15,19,111,,0.46399999999999997,,"l",11165
"[411826,659807501]","","LAL","NOP",120,45,98,0.45899999999999996,10,36,0.278,20,23,0.278,45,11,56,30,6,8,18,17,,,47,102,0.87,8,25,0.32,15,21,11,40,51,35,10,5,14,20,117,,0.32,,"w",11166
"[411826,659807505]","","ORL","GSW",130,42,78,0.5379999999999999,13,30,0.433,33,46,0.433,35,11,46,20,9,6,19,22,,,50,97,0.7170000000000001,19,43,0.442,10,15,9,26,35,31,5,3,14,32,129,,0.442,,"w",11167
"[411826,659807507]","","OKC","DEN",110,45,93,0.484,6,29,0.207,14,19,0.207,30,10,40,19,9,5,10,19,,,45,84,0.737,18,31,0.581,14,16,7,39,46,32,6,2,20,15,122,,0.581,,"l",11168
"[411826,659807510]","","DET","CLE",88,31,83,0.373,13,37,0.35100000000000003,13,15,0.35100000000000003,25,9,34,16,10,6,19,22,,,44,81,0.867,11,26,0.423,13,16,10,37,47,30,5,13,19,15,112,,0.423,,"l",11169
"[411826,659807513]","","IND","MIA",101,37,80,0.46299999999999997,12,39,0.308,15,23,0.308,37,5,42,28,7,5,19,19,,,31,81,0.652,11,39,0.282,26,26,8,34,42,17,10,2,19,22,99,,0.282,,"w",11170
"[411826,659807515]","","PHI","NYK",104,37,98,0.37799999999999995,13,47,0.27699999999999997,17,21,0.27699999999999997,31,13,44,27,12,8,15,25,,,37,80,0.81,9,33,0.273,23,27,10,40,50,24,5,8,22,21,106,,0.273,,"l",11171
"[411826,659807518]","","WAS","BKN",86,30,83,0.361,8,34,0.235,18,22,0.235,32,7,39,18,4,3,13,15,,,50,90,0.818,14,28,0.5,14,14,7,41,48,32,8,7,9,19,128,,0.5,,"l",11172
"[411826,659807521]","","BOS","CHI",123,41,83,0.494,9,31,0.29,32,39,0.29,32,7,39,24,5,7,14,23,,,43,83,0.821,11,28,0.39299999999999996,22,25,4,33,37,21,8,5,17,28,119,,0.39299999999999996,,"w",11173
"[411826,659807524]","","MEM","CHA",130,50,98,0.51,16,36,0.444,14,18,0.444,42,18,60,34,6,10,19,20,,,33,86,0.778,8,27,0.29600000000000004,25,31,12,29,41,22,11,7,18,17,99,,0.29600000000000004,,"w",11174
"[411826,659807526]","","SAS","LAC",106,42,88,0.47700000000000004,12,31,0.387,10,18,0.387,29,6,35,23,7,2,13,17,,,42,80,0.556,15,33,0.455,14,19,3,41,44,26,6,5,16,25,113,,0.455,,"l",11175
"[411826,659807527]","","DAL","TOR",111,39,77,0.506,12,34,0.353,21,25,0.353,25,6,31,23,12,3,19,21,,,39,88,0.84,11,34,0.324,21,25,18,26,44,20,10,4,19,22,110,,0.324,,"w",11176
"[411826,659807530]","","NOP","GSW",114,41,81,0.506,12,29,0.414,20,29,0.414,28,9,37,24,10,2,16,21,,,35,71,0.69,12,32,0.375,23,25,3,26,29,23,7,1,23,25,105,,0.375,,"w",11177
"[411826,659807535]","","MIN","MIL",102,39,92,0.424,11,41,0.268,13,17,0.268,37,10,47,22,2,4,16,25,,,41,85,0.765,17,38,0.447,16,28,7,44,51,29,7,2,13,22,115,,0.447,,"l",11178
"[411826,659807537]","","PHX","POR",106,36,83,0.434,14,34,0.41200000000000003,20,21,0.41200000000000003,26,13,39,26,8,4,17,22,,,43,85,0.9520000000000001,10,23,0.435,12,15,11,31,42,30,6,3,18,24,108,,0.435,,"l",11179
"[411826,659807538]","","LAL","UTA",116,40,83,0.48200000000000004,11,26,0.423,25,28,0.423,31,9,40,22,6,6,11,17,,,52,103,0.893,17,40,0.425,9,10,15,33,48,31,8,3,8,22,130,,0.425,,"l",11180
"[411826,659807540]","","ORL","SAC",123,50,92,0.5429999999999999,4,23,0.174,19,20,0.174,41,7,48,27,8,4,18,26,,,47,93,0.95,15,40,0.375,17,26,6,30,36,24,5,4,14,20,126,,0.375,,"l",11181
"[411826,659807542]","","CHA","BKN",94,32,86,0.37200000000000005,14,42,0.33299999999999996,16,23,0.33299999999999996,37,13,50,22,3,6,15,21,,,33,84,0.696,12,36,0.33299999999999996,20,22,9,32,41,23,8,10,11,21,98,,0.33299999999999996,,"l",11182
"[411826,659807544]","","ATL","NOP",124,47,103,0.456,9,36,0.25,21,25,0.25,38,12,50,28,12,8,13,23,,,47,108,0.84,7,23,0.304,20,28,19,40,59,23,8,6,16,24,121,,0.304,,"w",11183
"[411826,659807546]","","NYK","BOS",118,46,90,0.511,11,27,0.40700000000000003,15,16,0.40700000000000003,32,12,44,22,6,4,14,14,,,47,88,0.938,27,51,0.529,12,12,8,26,34,30,5,2,13,17,133,,0.529,,"l",11184
"[411826,659807548]","","MIL","OKC",108,38,90,0.42200000000000004,17,47,0.36200000000000004,15,17,0.36200000000000004,37,18,55,23,7,6,19,16,,,36,84,0.882,12,35,0.34299999999999997,10,16,9,29,38,22,6,3,16,18,94,,0.34299999999999997,,"w",11185
"[411826,659807550]","","MIN","HOU",129,49,80,0.613,15,33,0.455,16,20,0.455,27,9,36,38,11,5,24,27,,,40,84,0.8,16,38,0.42100000000000004,21,31,12,21,33,27,10,0,23,18,117,,0.42100000000000004,,"w",11186
"[411826,659807552]","","DEN","SAS",126,53,87,0.609,15,29,0.517,5,10,0.517,37,10,47,37,10,0,18,15,,,39,80,0.5,12,30,0.4,11,19,6,22,28,28,8,3,15,13,101,,0.4,,"w",11187
"[411826,659807554]","","PHX","POR",102,35,82,0.42700000000000005,11,30,0.36700000000000005,21,28,0.36700000000000005,33,11,44,22,7,14,14,22,,,30,79,0.75,7,15,0.467,15,24,8,32,40,22,5,7,18,26,82,,0.467,,"w",11188
"[411826,659807556]","","LAL","CLE",100,40,87,0.46,8,27,0.29600000000000004,12,21,0.29600000000000004,33,10,43,24,4,4,17,26,,,37,84,0.5710000000000001,8,32,0.25,32,36,9,39,48,19,7,6,14,20,114,,0.25,,"l",11189
"[411826,659807558]","","TOR","CHI",113,44,103,0.42700000000000005,10,37,0.27,15,20,0.27,29,23,52,28,11,10,9,16,,,40,88,0.75,13,36,0.361,11,13,15,31,46,27,5,10,17,20,104,,0.361,,"w",11190
"[411826,659807560]","","MEM","WAS",103,39,91,0.429,9,29,0.31,16,20,0.31,38,12,50,20,8,2,11,17,,,41,96,0.8,8,41,0.195,7,10,15,34,49,25,5,5,10,21,97,,0.195,,"w",11191
"[411826,659807563]","","LAC","UTA",102,43,87,0.494,8,33,0.242,8,13,0.242,28,4,32,22,11,2,14,26,,,35,75,0.615,15,40,0.375,25,26,7,35,42,18,5,4,21,15,110,,0.375,,"l",11192
"[411826,659807564]","","CHA","WAS",100,42,101,0.41600000000000004,5,32,0.156,11,16,0.156,28,17,45,27,8,7,11,23,,,42,80,0.688,5,19,0.263,19,30,10,37,47,21,2,6,15,18,108,,0.263,,"l",11193
"[411826,659807568]","","ORL","HOU",127,45,82,0.5489999999999999,12,25,0.48,25,31,0.48,26,11,37,27,7,4,20,25,,,46,87,0.8059999999999999,24,48,0.5,18,25,14,26,40,31,9,6,22,23,134,,0.5,,"l",11194
"[411826,659807571]","","DET","OKC",112,39,93,0.419,9,33,0.273,25,33,0.273,42,16,58,20,6,9,16,19,,,41,102,0.758,10,33,0.303,11,17,16,30,46,23,9,11,10,26,103,,0.303,,"w",11195
"[411826,659807577]","","IND","NOP",129,43,86,0.5,22,48,0.45799999999999996,21,23,0.45799999999999996,35,10,45,33,6,8,17,19,,,48,97,0.9129999999999999,14,34,0.41200000000000003,12,17,13,30,43,32,7,4,10,20,122,,0.41200000000000003,,"w",11196
"[411826,659807579]","","PHI","PHX",100,31,80,0.38799999999999996,12,32,0.375,26,31,0.375,33,15,48,22,5,6,16,17,,,32,73,0.8390000000000001,6,19,0.316,18,22,6,31,37,19,8,5,15,24,88,,0.316,,"w",11197
"[411826,659807582]","","ATL","MIL",117,46,99,0.465,11,29,0.379,14,17,0.379,36,12,48,23,11,3,12,18,,,36,87,0.8240000000000001,13,40,0.325,13,16,6,35,41,21,5,9,19,18,98,,0.325,,"w",11198
"[411826,659807584]","","MIA","POR",107,40,84,0.47600000000000003,14,39,0.359,13,15,0.359,27,5,32,28,11,2,12,18,,,38,72,0.867,16,37,0.43200000000000005,18,21,4,33,37,27,7,2,19,16,110,,0.43200000000000005,,"l",11199
"[411826,659807585]","","CHI","TOR",111,42,80,0.525,9,28,0.321,18,22,0.321,40,9,49,30,7,7,22,21,,,36,85,0.818,9,28,0.321,16,22,5,26,31,24,10,7,15,20,97,,0.321,,"w",11200
"[411826,659807589]","","MEM","BOS",106,41,91,0.451,15,44,0.341,9,14,0.341,37,8,45,27,4,4,11,23,,,38,82,0.643,12,37,0.324,21,28,7,38,45,26,5,6,15,19,109,,0.324,,"l",11201
"[411826,659807591]","","MIN","NYK",107,38,81,0.469,11,41,0.268,20,24,0.268,35,4,39,28,7,8,18,18,,,39,89,0.833,19,48,0.396,23,25,9,34,43,26,13,2,19,23,120,,0.396,,"l",11202
"[411826,659807593]","","SAS","DEN",109,43,82,0.524,12,33,0.364,11,18,0.364,28,10,38,31,14,5,24,17,,,47,88,0.611,8,24,0.33299999999999996,13,20,8,32,40,33,14,7,22,14,115,,0.33299999999999996,,"l",11203
"[411826,659807596]","","DAL","BKN",96,32,72,0.444,12,28,0.429,20,24,0.429,29,12,41,18,7,3,22,20,,,35,80,0.833,10,29,0.345,14,19,14,20,34,22,13,5,14,26,94,,0.345,,"w",11204
"[411826,659807598]","","GSW","SAC",116,44,88,0.5,14,38,0.368,14,21,0.368,40,8,48,28,5,4,15,21,,,37,91,0.667,14,40,0.35,25,29,9,34,43,24,9,0,11,20,113,,0.35,,"w",11205
"[411826,659807600]","","UTA","LAL",139,53,95,0.5579999999999999,16,38,0.42100000000000004,17,22,0.42100000000000004,31,10,41,30,10,7,15,23,,,40,82,0.773,9,24,0.375,27,30,7,26,33,15,7,5,16,21,116,,0.375,,"w",11206
"[411826,659807601]","","LAC","CLE",119,40,79,0.506,17,38,0.447,22,28,0.447,27,4,31,19,8,2,9,19,,,43,83,0.7859999999999999,16,33,0.485,15,21,10,38,48,29,6,2,17,21,117,,0.485,,"w",11207
"[411826,659807603]","","CHA","POR",95,34,91,0.374,10,40,0.25,17,24,0.25,22,20,42,21,10,3,11,22,,,40,75,0.708,11,34,0.324,14,25,8,37,45,28,5,4,18,19,105,,0.324,,"l",11208
"[411826,659807606]","","IND","DEN",119,45,96,0.469,14,42,0.33299999999999996,15,19,0.33299999999999996,33,11,44,28,9,5,18,23,,,43,88,0.789,12,28,0.429,24,26,11,36,47,27,10,7,22,15,122,,0.429,,"l",11209
"[411826,659807608]","","ORL","DAL",94,36,73,0.493,8,21,0.381,14,21,0.381,45,4,49,20,1,6,19,20,,,32,85,0.667,11,42,0.262,12,19,4,25,29,17,14,4,6,19,87,,0.262,,"w",11210
"[411826,659807610]","","ATL","UTA",119,51,109,0.46799999999999997,8,28,0.28600000000000003,9,11,0.28600000000000003,37,17,54,24,5,5,11,16,,,44,94,0.818,17,39,0.436,20,24,13,34,47,27,5,6,13,20,125,,0.436,,"l",11211
"[411826,659807612]","","BOS","DET",128,47,88,0.534,18,46,0.391,16,21,0.391,35,8,43,31,5,4,13,25,,,37,89,0.762,7,33,0.212,31,40,15,33,48,15,7,3,10,19,112,,0.212,,"w",11212
"[411826,659807615]","","BKN","NYK",112,42,87,0.483,14,34,0.41200000000000003,14,20,0.41200000000000003,44,11,55,30,11,5,15,22,,,28,87,0.7,12,43,0.27899999999999997,17,26,11,35,46,21,5,4,15,18,85,,0.27899999999999997,,"w",11213
"[411826,659807617]","","TOR","HOU",116,42,102,0.41200000000000003,15,44,0.341,17,20,0.341,28,22,50,19,12,9,13,26,,,37,84,0.85,9,35,0.257,26,31,16,33,49,29,9,7,16,18,109,,0.257,,"w",11214
"[411826,659807620]","","CHI","NOP",111,44,87,0.506,7,27,0.259,16,18,0.259,29,6,35,23,5,8,15,23,,,42,84,0.889,3,19,0.158,28,36,13,37,50,20,8,5,16,18,115,,0.158,,"l",11215
"[411826,659807622]","","MIN","PHX",117,41,78,0.526,9,27,0.33299999999999996,26,32,0.33299999999999996,30,8,38,26,4,6,19,22,,,47,97,0.813,16,35,0.457,19,20,10,26,36,31,10,3,11,21,129,,0.457,,"l",11216
"[411826,659807623]","","OKC","MIL",132,50,111,0.45,18,45,0.4,14,19,0.4,39,16,55,24,9,9,13,26,,,50,106,0.737,17,36,0.47200000000000003,19,22,11,44,55,27,8,7,17,23,136,,0.47200000000000003,,"l",11217
"[411826,659807625]","","SAS","MEM",122,47,98,0.48,12,37,0.324,16,23,0.324,26,13,39,30,8,2,12,17,,,50,98,0.696,14,32,0.43799999999999994,10,13,18,35,53,24,4,2,20,22,124,,0.43799999999999994,,"l",11218
"[411826,659807628]","","LAC","LAL",114,41,80,0.512,12,33,0.364,20,26,0.364,35,6,41,24,10,7,15,24,,,40,88,0.769,10,32,0.313,11,17,8,35,43,26,7,2,16,20,101,,0.313,,"w",11219
"[411826,659807630]","","SAC","CLE",127,40,76,0.526,17,39,0.436,30,35,0.436,22,2,24,30,12,4,9,20,,,46,86,0.857,11,26,0.423,17,20,12,30,42,24,4,1,18,23,120,,0.423,,"w",11220
"[411826,659807634]","","WAS","DAL",113,41,84,0.488,12,30,0.4,19,20,0.4,44,8,52,25,5,5,17,21,,,37,86,0.95,18,47,0.38299999999999995,13,21,7,34,41,19,9,1,13,13,105,,0.38299999999999995,,"w",11221
"[411826,659807637]","","ATL","PHI",104,39,88,0.44299999999999995,6,26,0.231,20,23,0.231,43,11,54,19,8,2,18,22,,,32,83,0.87,6,30,0.2,25,30,9,36,45,15,10,5,17,22,95,,0.2,,"w",11222
"[411826,659807639]","","MIA","CHA",117,39,90,0.433,10,36,0.278,29,36,0.278,30,8,38,21,9,1,11,25,,,43,88,0.8059999999999999,14,39,0.359,12,20,8,42,50,23,4,2,21,30,112,,0.359,,"w",11223
"[411826,659807642]","","NOP","POR",95,33,79,0.418,10,28,0.35700000000000004,19,24,0.35700000000000004,36,9,45,19,3,5,17,21,,,37,85,0.792,12,34,0.353,20,26,11,35,46,25,8,2,9,14,106,,0.353,,"l",11224
"[411826,659807644]","","BOS","DEN",131,50,90,0.556,16,37,0.43200000000000005,15,20,0.43200000000000005,36,10,46,30,3,5,7,19,,,42,92,0.75,12,29,0.414,16,20,11,27,38,26,3,1,6,16,112,,0.414,,"w",11225
"[411826,659807649]","","ORL","PHX",114,43,82,0.524,15,33,0.455,13,15,0.455,41,9,50,23,2,4,15,11,,,38,95,0.867,13,42,0.31,8,9,11,27,38,22,7,4,11,14,97,,0.31,,"w",11226
"[411826,659807653]","","NYK","DET",121,42,94,0.447,10,40,0.25,27,29,0.25,31,16,47,23,7,3,11,31,,,37,80,0.9309999999999999,7,31,0.226,31,41,12,31,43,22,6,6,15,23,112,,0.226,,"w",11227
"[411826,659807656]","","OKC","TOR",132,52,93,0.5589999999999999,15,36,0.41700000000000004,13,17,0.41700000000000004,29,15,44,31,10,6,19,27,,,38,88,0.765,11,30,0.36700000000000005,26,36,14,25,39,20,13,4,16,16,113,,0.36700000000000005,,"w",11228
